Modelo:TC7337NET
Referencia:37483300
Tipo Estacao:MIDOC
Nome Estacao:L2
Freq	Power
430.943M	-99.030889
431.003M	-95.580605
431.063M	-93.702399
431.123M	-93.228064
431.183M	-93.671181
431.243M	-94.495115
431.304M	-95.095635
431.364M	-95.413082
431.424M	-95.371244
431.484M	-95.751164
431.544M	-96.280118
431.604M	-95.561745
431.664M	-94.656625
431.724M	-95.223033
431.784M	-96.208721
431.844M	-95.367300
431.905M	-93.459617
431.965M	-90.907994
432.025M	-89.493485
432.085M	-90.883649
432.145M	-95.709995
432.205M	-98.134354
432.265M	-96.192369
432.325M	-95.791784
432.385M	-95.245599
432.445M	-95.184771
432.506M	-95.898445
432.566M	-96.258409
432.626M	-96.753068
432.686M	-98.669663
432.746M	-98.146667
432.806M	-95.553278
432.866M	-94.134623
432.926M	-94.075501
432.986M	-95.903554
433.046M	-98.588512
433.106M	-97.451412
433.167M	-95.986554
433.227M	-95.854082
433.287M	-95.730505
433.347M	-96.210436
433.407M	-97.812753
433.467M	-98.433789
433.527M	-98.674282
433.587M	-98.413565
433.647M	-96.130024
433.707M	-94.791184
433.768M	-94.889815
433.828M	-94.947580
433.888M	-93.981557
433.948M	-93.205881
434.008M	-93.649682
434.068M	-95.722701
434.128M	-98.516125
434.188M	-97.886387
434.248M	-95.972047
434.308M	-94.796842
434.368M	-94.119552
434.429M	-95.502775
434.489M	-100.079776
434.549M	-103.634652
434.609M	-100.042253
434.669M	-97.818194
434.729M	-97.893259
434.789M	-97.779714
434.849M	-96.833740
434.909M	-96.826435
434.969M	-95.866019
